Año Reporte;Nivel Formacion;Codigo Programa;Programa de Formación;Codigo Ocupación;Nombre Ocupación;Egresados;Tasa Vinculación Laboral;Tasa Contrato de Aprendizaje;Tasa Demanda Social;Sector Estrategico;Tasa de Pertinencia;Nivel de Pertinencia
2016;Técnico;935240;Trazo y corte en confección industrial;9352;Cortadores de Tela, Cuero y Piel;4;0.75;0.75;0.0765109658241272;1;0.673997223377228;Media
2017;Tecnólogo;228121;Administración del ensamble y mantenimiento de computadores y redes;2281;Técnicos en Tecnologías de la Información;1;1,000;0,000;1,000;1;0.778571426868439;Media
2017;Tecnólogo;228101;Administración documental;2281;Técnicos en Tecnologías de la Información;2;0.5;0.5;0.0766558647155762;1;0.586237013339996;Baja
2017;Tecnólogo;228101;Administración documental;2281;Técnicos en Tecnologías de la Información;41;0.560975611209869;0.170731708407402;0.0766558647155762;1;0.562905490398407;Baja
2017;Tecnólogo;228106;Análisis y desarrollo de sistemas de información;2281;Técnicos en Tecnologías de la Información;5;0.400000005960464;0.800000011920929;0.0778854489326477;1;0.606359958648682;Media
2017;Tecnólogo;228106;Análisis y desarrollo de sistemas de información;2281;Técnicos en Tecnologías de la Información;71;0.647887349128723;0.549295783042908;0.0778854489326477;1;0.673505961894989;Media
2017;Tecnólogo;524109;Animación 3d;5241;Diseñadores Gráficos y Dibujantes Artísticos;12;0.5;0,000;0.163498103618622;1;0.366349816322327;Baja
2017;Técnico;836101;Armado de estructuras en guadua;8361;Oficiales de Construcción;2;0,000;0,000;1,000;1;0.386111110448837;Baja
2017;Técnico;842405;Armado de piezas de joyería;8424;Joyeros y Relojeros;2;0,000;0,000;0.0494296588003635;0;0.00494296569377184;Baja
2017;Técnico;842405;Armado de piezas de joyería;8424;Joyeros y Relojeros;6;0.16666667163372;0,000;0.0494296588003635;0;0.0716096311807632;Baja
2017;Técnico;122121;Asistencia administrativa;1221;Asistentes Administrativos;14;0.857142865657806;0,000;1,000;0;0.535912692546844;Baja
2017;Tecnólogo;223201;Automatización;2232;Técnicos en Mecánica y Construcción Mecánica;8;0.875;0.25;0.243662849068642;0;0.523267388343811;Baja
2017;Tecnólogo;223201;Automatización;2232;Técnicos en Mecánica y Construcción Mecánica;66;0.80303031206131;0.484848499298096;0.243662849068642;0;0.541449189186096;Baja
2017;Tecnólogo;223309;Automatización industrial;2233;Técnicos en Fabricación Industrial;3;1,000;0.666666686534882;0.026615971699357;0;0.64478611946106;Media
2017;Tecnólogo;223309;Automatización industrial;2233;Técnicos en Fabricación Industrial;5;0.800000011920929;0.600000023841858;0.026615971699357;0;0.551452815532684;Baja
2017;Técnico;835106;Carpintería;8351;Carpinteros;1;1,000;0,000;1,000;1;0.69305557012558;Media
2017;Técnico;841102;Carpintería de aluminio;8411;Instaladores Residenciales y Comerciales;9;0.666666686534882;0.111111111938953;0.0655893534421921;1;0.528781175613403;Baja
2017;Tecnólogo;922502;Confección industrial;9225;Supervisores de Fabricación de Productos de Tela, Cuero y Piel;6;0.5;0.833333313465118;0.00380228506401181;1;0.517046868801117;Baja
2017;Operario;935175;Confección industrial de ropa exterior;9351;Operadores de Máquinas para Coser y Bordar;63;0.238095238804817;0.28571429848671;0.0511392429471016;0;0.277494877576828;Baja
2017;Tecnólogo;223118;Construcción;2231;Técnicos en Construcción y Arquitectura;5;0.800000011920929;0,000;0.111994475126266;1;0.5537269115448;Baja
2017;Tecnólogo;223118;Construcción;2231;Técnicos en Construcción y Arquitectura;15;0.466666668653488;0,000;0.111994475126266;1;0.420393586158752;Baja
2017;Técnico;836114;Construcción de edificaciones;8361;Oficiales de Construcción;1;1,000;0,000;0.0963788256049156;1;0.69574898481369;Media
2017;Técnico;836114;Construcción de edificaciones;8361;Oficiales de Construcción;67;0.507462680339813;0.0447761192917824;0.0963788256049156;1;0.507689297199249;Baja
2017;Técnico;836131;Construcción de estructuras en guadua;8361;Oficiales de Construcción;2;0,000;0,000;0.0613434724509716;0;0.142245456576347;Baja
2017;Técnico;832326;Construcción y mantenimiento de redes aéreas de distribución de energía eléctrica des energizadas;8323;Instaladores de Redes de Energía Eléctrica;1;1,000;0,000;1,000;0;0.5;Baja
2017;Técnico;821225;Construcción y montaje de instalaciones eléctricas;8212;Contratistas y Supervisores de Electricidad y Telecomunicaciones;3;0.666666686534882;0,000;1,000;0;0.366666674613953;Baja
2017;Técnico;841105;Construcciones livianas en seco;8411;Instaladores Residenciales y Comerciales;3;1,000;0,000;0.0456273779273033;0;0.487896084785461;Baja
2017;Técnico;133146;Contabilización de operaciones comerciales y financieras;1331;Auxiliares Contables, de Tesorería y Financieros;3;0.333333343267441;0.666666686534882;1,000;0;0.509722232818604;Baja
2017;Técnico;133146;Contabilización de operaciones comerciales y financieras;1331;Auxiliares Contables, de Tesorería y Financieros;17;0.647058844566345;0.647058844566345;1,000;0;0.631290853023529;Media
2017;Tecnólogo;921206;Control ambiental;9212;Supervisores de Procesamiento de Químico, Petróleo, Gas y Tratamiento de Agua y Generación de Energía;7;0.714285731315613;0.428571432828903;0.271229386329651;1;0.548551499843597;Baja
2017;Tecnólogo;921206;Control ambiental;9212;Supervisores de Procesamiento de Químico, Petróleo, Gas y Tratamiento de Agua y Generación de Energía;61;0.5573770403862;0.6721311211586;0.271229386329651;1;0.534500002861023;Baja
2017;Técnico;935502;Control de calidad en confección;9355;Inspectores de Control de Calidad, Fabricación de Productos de Tela, Piel y Cuero;1;0,000;0,000;0.0213512741029262;1;0.152135133743286;Baja
2017;Técnico;935502;Control de calidad en confección;9355;Inspectores de Control de Calidad, Fabricación de Productos de Tela, Piel y Cuero;6;0.333333343267441;0,000;0.0213512741029262;1;0.285468459129333;Baja
2017;Tecnólogo;217307;Desarrollo de videojuegos;2173;Desarrolladores de Aplicaciones Informáticas y Digitales;4;0.75;0,000;1,000;0;0.400000005960464;Baja
2017;Técnico;225208;Dibujo arquitectónico;2252;Dibujantes Técnicos;7;0.857142865657806;0.428571432828903;0.0494296588003635;0;0.433514386415482;Baja
2017;Técnico;225208;Dibujo arquitectónico;2252;Dibujantes Técnicos;18;0.555555582046509;0.111111111938953;0.0494296588003635;0;0.249387428164482;Baja
2017;Tecnólogo;922714;Diseño de elementos mecánicos para su fabricación con maquinas - herramientas cnc;9227;Supervisores de Fabricación de Otros Productos Mecánicos y Metálicos;10;0.899999976158142;0.5;0,000;1;0.610000014305115;Media
2017;Tecnólogo;223217;Diseño de maquinas y equipos automatizados;2232;Técnicos en Mecánica y Construcción Mecánica;4;0.75;1,000;0.09995998442173;1;0.758897125720978;Media
2017;Tecnólogo;524309;Diseño de modas;5243;Diseñadores de Teatro, Moda, Exhibición y Otros Diseñadores Creativos;11;0.454545468091965;0.0909090936183929;1,000;0;0.300000011920929;Baja
2017;Tecnólogo;225117;Diseño de productos industriales;2251;Diseñadores Industriales;1;1,000;0,000;0.00380228506401181;0;0.400380223989487;Baja
2017;Tecnólogo;225117;Diseño de productos industriales;2251;Diseñadores Industriales;5;0.400000005960464;0.400000005960464;0.00380228506401181;0;0.240380227565765;Baja
2017;Tecnólogo;821226;Diseño, implementación y mantenimiento de sistemas de telecomunicaciones;8212;Contratistas y Supervisores de Electricidad y Telecomunicaciones;2;1,000;0.5;0.15209124982357;0;0.515209138393402;Baja
2017;Tecnólogo;821226;Diseño, implementación y mantenimiento de sistemas de telecomunicaciones;8212;Contratistas y Supervisores de Electricidad y Telecomunicaciones;11;0.909090936183929;0.454545468091965;0.15209124982357;0;0.469754606485367;Baja
2017;Técnico;524415;Elaboración de objetos artesanales;5244;Artesanos;3;0.666666686534882;0,000;1,000;0;0.366666674613953;Baja
2017;Técnico;524436;Elaboración de objetos artesanales con recursos maderables;5244;Artesanos;10;0,000;0,000;1,000;0;0.100000001490116;Baja
2017;Tecnólogo;821222;Electricidad industrial;8212;Contratistas y Supervisores de Electricidad y Telecomunicaciones;4;1,000;0.25;0.120722442865372;0;0.462072253227234;Baja
2017;Tecnólogo;821222;Electricidad industrial;8212;Contratistas y Supervisores de Electricidad y Telecomunicaciones;5;0.600000023841858;0.800000011920929;0.120722442865372;0;0.412072241306305;Baja
2017;Técnico;837140;Electromecánica de maquinaria industrial;8371;Mecánicos Industriales;3;1,000;0,000;1,000;0;0.561111092567444;Baja
2017;Técnico;834301;Fabricación de estructuras metálicas soldadas;8343;Montadores de Estructuras Metálicas;9;0.888888895511627;0,000;1,000;0;0.455555558204651;Baja
2017;Tecnólogo;122120;Formulación de proyectos;1221;Asistentes Administrativos;6;0.666666686534882;0.333333343267441;0.0519645139575005;0;0.452266067266464;Baja
2017;Tecnólogo;122120;Formulación de proyectos;1221;Asistentes Administrativos;45;0.600000023841858;0.666666686534882;0.0519645139575005;0;0.492266058921814;Baja
2017;Técnico;723134;Formulación y gestión de proyectos agropecuarios;7231;Agricultores y Administradores Agropecuarios;1;1,000;0,000;1,000;0;0.534722208976746;Baja
2017;Técnico;723134;Formulación y gestión de proyectos agropecuarios;7231;Agricultores y Administradores Agropecuarios;2;0.5;0,000;1,000;0;0.334722220897675;Baja
2017;Tecnólogo;223310;Gestión de la producción industrial;2233;Técnicos en Fabricación Industrial;2;1,000;0.5;1,000;0;0.708791196346283;Media
2017;Tecnólogo;922717;Gestión de recursos en plantas de producción;9227;Supervisores de Fabricación de Otros Productos Mecánicos y Metálicos;2;0.5;0.5;0.0646387860178947;0;0.306463867425919;Baja
2017;Tecnólogo;922717;Gestión de recursos en plantas de producción;9227;Supervisores de Fabricación de Otros Productos Mecánicos y Metálicos;5;1,000;1,000;0.0646387860178947;0;0.606463849544525;Media
2017;Tecnólogo;228183;Gestión de redes de datos;2281;Técnicos en Tecnologías de la Información;6;0.16666667163372;0.16666667163372;0.0684410631656647;0;0.235415533185005;Baja
2017;Tecnólogo;228183;Gestión de redes de datos;2281;Técnicos en Tecnologías de la Información;9;0.666666686534882;0.555555582046509;0.0684410631656647;0;0.513193309307098;Baja
2017;Tecnólogo;122128;Gestión integrada de la calidad medio ambiente seguridad y salud ocupacional;1221;Asistentes Administrativos;39;0.846153855323792;0.717948734760284;0.419313967227936;0;0.637718975543976;Media
2017;Tecnólogo;122128;Gestión integrada de la calidad medio ambiente seguridad y salud ocupacional;1221;Asistentes Administrativos;51;0.666666686534882;0.686274528503418;0.419313967227936;0;0.559589266777039;Baja
2017;Técnico;832422;Instalación y reparación de red de fibra óptica;8324;Técnicos instaladores de Redes y Líneas de Telecomunicaciones;4;0.75;0.75;0.0209125466644764;0;0.496535688638687;Baja
2017;Técnico;832223;Instalaciones eléctricas en baja tensión;8322;Electricistas Residenciales;25;0.680000007152557;0,000;0.0494296588003635;0;0.357498526573181;Baja
2017;Técnico;832221;Instalaciones eléctricas residenciales;8322;Electricistas Residenciales;5;0.400000005960464;0,000;0.0595690757036209;0;0.264568030834198;Baja
2017;Técnico;832221;Instalaciones eléctricas residenciales;8322;Electricistas Residenciales;18;0.5;0,000;0.0595690757036209;0;0.286512464284897;Baja
2017;Técnico;224303;Instrumentación industrial;2243;Técnicos en Automatización e Instrumentación;6;0.333333343267441;0.5;1,000;0;0.333333343267441;Baja
2017;Técnico;226234;Manejo ambiental;2262;Inspectores de Sanidad, Seguridad y Salud Ocupacional;7;0.428571432828903;0.428571432828903;0.130397468805313;0;0.374349266290665;Baja
2017;Técnico;226234;Manejo ambiental;2262;Inspectores de Sanidad, Seguridad y Salud Ocupacional;145;0.393103450536728;0.103448279201984;0.130397468805313;0;0.29513743519783;Baja
2017;Operario;935154;Manejo de maquinas de confección industrial para ropa exterior;9351;Operadores de Máquinas para Coser y Bordar;7;0.28571429848671;0.142857149243355;1,000;1;0.512857139110565;Baja
2017;Operario;935171;Manejo de maquinas de confección industrial para ropa exterior en tejido de punto;9351;Operadores de Máquinas para Coser y Bordar;2;0,000;0,000;1,000;0;0.219999998807907;Baja
2017;Tecnólogo;228181;Mantenimiento de equipos de computo diseño e instalación de cableado estructurado;2281;Técnicos en Tecnologías de la Información;12;0.583333313465118;0.416666656732559;0.0776751786470413;0;0.453005611896515;Baja
2017;Tecnólogo;228181;Mantenimiento de equipos de computo diseño e instalación de cableado estructurado;2281;Técnicos en Tecnologías de la Información;97;0.587628841400146;0.360824733972549;0.0776751786470413;0;0.443555444478989;Baja
2017;Técnico;837530;Mantenimiento de equipos de refrigeración ventilación y climatización;8375;Técnicos de Aire Acondicionado y Refrigeración;2;0.5;0,000;0.145869344472885;0;0.249309152364731;Baja
2017;Técnico;837530;Mantenimiento de equipos de refrigeración ventilación y climatización;8375;Técnicos de Aire Acondicionado y Refrigeración;4;1,000;0.25;0.145869344472885;0;0.499309152364731;Baja
2017;Técnico;838314;Mantenimiento de las motocicletas;8383;Mecánicos de Motos;1;0,000;0,000;0.0630092397332191;0;0.00630092388018966;Baja
2017;Técnico;838314;Mantenimiento de las motocicletas;8383;Mecánicos de Motos;8;0.625;0.125;0.0630092397332191;0;0.281300932168961;Baja
2017;Técnico;838301;Mantenimiento de motocicletas;8383;Mecánicos de Motos;2;1,000;0,000;1,000;0;0.5;Baja
2017;Técnico;838104;Mantenimiento de motores diesel;8381;Mecánicos de Vehículos Automotores;19;0.736842095851898;0.315789461135864;1,000;0;0.537061393260956;Baja
2017;Técnico;837522;Mantenimiento de sistemas de refrigeración y climatización;8375;Técnicos de Aire Acondicionado y Refrigeración;6;0.666666686534882;0.16666667163372;1,000;0;0.434722244739533;Baja
2017;Tecnólogo;224130;Mantenimiento eléctrico industrial;2241;Técnicos en Electricidad;2;1,000;0,000;1,000;0;0.590659320354462;Media
2017;Tecnólogo;224130;Mantenimiento eléctrico industrial;2241;Técnicos en Electricidad;22;0.954545438289642;0.363636374473572;1,000;0;0.645204782485962;Media
2017;Técnico;838201;Mantenimiento eléctrico y electrónico en automotores;8382;Electricistas de Vehículos Automotores;3;0,000;0.666666686534882;1,000;0;0.233333334326744;Baja
2017;Técnico;839305;Mantenimiento electrónico a equipos domésticos y de pequeña industria;8393;Auxiliares técnicos en electrónica;1;1,000;1,000;1,000;0;0.754166662693024;Media
2017;Tecnólogo;224208;Mantenimiento electrónico e instrumental industrial;2242;Técnicos en Electrónica;5;1,000;0.800000011920929;0.0696847960352898;0;0.660924553871155;Media
2017;Tecnólogo;224208;Mantenimiento electrónico e instrumental industrial;2242;Técnicos en Electrónica;36;0.638888895511627;0.805555582046509;0.0696847960352898;0;0.517591178417206;Baja
2017;Tecnólogo;223219;Mantenimiento mecatrónico de automotores;2232;Técnicos en Mecánica y Construcción Mecánica;9;0.777777791023254;0.888888895511627;0.401140689849854;0;0.627904057502747;Media
2017;Tecnólogo;223219;Mantenimiento mecatrónico de automotores;2232;Técnicos en Mecánica y Construcción Mecánica;34;0.647058844566345;0.5;0.401140689849854;0;0.497838705778122;Baja
2017;Operario;663204;Mantenimiento y operación de piscinas;6632;Aseadores Especializados y Fumigadores;38;0.868421077728271;0,000;0.0563428997993469;0;0.428002715110779;Baja
2017;Técnico;837126;Mecánico de maquinaria industrial;8371;Mecánicos Industriales;2;0.5;1,000;1,000;0;0.561111092567444;Baja
2017;Técnico;837126;Mecánico de maquinaria industrial;8371;Mecánicos Industriales;29;0.586206912994385;0.551724135875702;1,000;0;0.505938708782196;Baja
2017;Técnico;524504;Patronaje industrial de prendas de vestir;5245;Patronistas de Productos de Tela, Cuero y Piel;28;0.142857149243355;0,000;0.0703421980142593;0;0.064177080988884;Baja
2017;Técnico;228120;Programación de software;2281;Técnicos en Tecnologías de la Información;3;0,000;0,000;1,000;1;0.365277767181396;Baja
2017;Tecnólogo;226235;Salud ocupacional;2262;Inspectores de Sanidad, Seguridad y Salud Ocupacional;2;1,000;0,000;1,000;0;0.62527471780777;Media
